make_model,price,body_type,type,warranty,mileage,gearbox,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,extras,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,entertainment_&_media_Package,safety_&_security_Package
Fiat 500C,12750.0,Convertible,Used,Yes,29998.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,8990.0,Convertible,Used,No,90000.0,Manual,Benzine,Dealer,875.0,5.0,99.0,Front,8,905.0,Yes,Part/Full Leather,1.0,efficient,7.0,77.0,4.2,Standard,Standard,Safety Premium Package
Fiat 500X,31500.0,Convertible,Pre-registered,Yes,20.0,Automatic,Benzine,Dealer,1333.0,6.0,150.0,Front,6,1395.0,Yes,Part/Full Leather,1.0,unefficient,0.0,110.0,5.9,Premium,Plus,Safety Premium Package
Fiat 500C,10900.0,Convertible,Used,Yes,39000.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Part/Full Leather,1.0,efficient,7.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,13900.0,Convertible,Used,Yes,11041.0,Manual,Benzine,Dealer,1242.0,5.0,116.0,Front,1,980.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.0,Standard,Plus,Safety Premium Plus Package
Fiat 500C,12490.0,Convertible,Used,No,67000.0,Automatic,Benzine,Dealer,1242.0,5.0,111.0,Front,6,905.0,Yes,Part/Full Leather,1.0,unefficient,6.0,51.0,4.8,Standard,Plus,Safety Premium Package
Fiat 500C,36645.0,Convertible,Pre-registered,No,10.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,5,1431.0,No,Part/Full Leather,1.0,efficient,0.0,87.0,4.9,Standard,Plus,Safety Premium Package
Fiat 500C,36995.0,Convertible,Used,No,10.0,Automatic,Benzine,Dealer,1242.0,1.0,99.0,Front,4,1405.0,Yes,Part/Full Leather,1.0,efficient,0.0,87.0,4.9,Standard,Plus,Safety Premium Package
Fiat 500C,18490.0,Convertible,Used,Yes,7676.0,Manual,Benzine,Dealer,999.0,5.0,88.0,Front,1,905.0,Yes,Cloth,1.0,efficient,1.0,51.0,3.9,Standard,Plus,Safety Premium Plus Package
Fiat 500C,12750.0,Convertible,Used,Yes,29998.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Cloth,2.0,unefficient,3.0,51.0,5.1,Standard,Standard,Safety Standard Package
Fiat 500C,18800.0,Convertible,Used,Yes,22028.0,Automatic,Benzine,Dealer,1242.0,5.0,136.0,Front,3,995.0,Yes,Part/Full Leather,1.0,unefficient,2.0,51.0,4.9,Standard,Plus,Safety Premium Package
Fiat 500C,14450.0,Convertible,Used,Yes,44350.0,Manual,Benzine,Dealer,1242.0,5.0,108.0,Front,8,980.0,Yes,Cloth,1.0,unefficient,3.0,51.0,4.8,Standard,Plus,Safety Premium Package
Fiat 500C,6950.0,Convertible,Used,Yes,91865.0,Manual,Benzine,Dealer,1242.0,5.0,113.0,Front,4,865.0,Yes,Part/Full Leather,2.0,efficient,10.0,51.0,5.1,Standard,Standard,Safety Premium Package
Fiat 500C,35195.0,Convertible,Used,No,10.0,Automatic,Benzine,Dealer,1242.0,1.0,99.0,Front,4,1365.0,Yes,Cloth,1.0,efficient,0.0,87.0,4.9,Standard,Plus,Safety Premium Package
Fiat 500C,39900.0,Convertible,Used,No,10.0,Automatic,Benzine,Dealer,1242.0,1.0,99.0,Front,4,1405.0,Yes,Cloth,1.0,efficient,0.0,87.0,4.9,Standard,Plus,Safety Premium Package
Fiat 500C,36995.0,Convertible,Used,No,10.0,Automatic,Benzine,Dealer,1242.0,1.0,99.0,Front,4,1405.0,Yes,Cloth,1.0,efficient,0.0,87.0,4.9,Standard,Plus,Safety Premium Package
Fiat 500,12690.0,Convertible,Used,No,65125.0,Manual,Benzine,Dealer,875.0,5.0,90.0,Front,3,1045.0,No,Cloth,2.0,unefficient,5.0,63.0,3.8,Premium,Standard,Safety Premium Package
Fiat 500C,20341.0,Convertible,Pre-registered,Yes,150.0,Manual,Benzine,Dealer,999.0,6.0,99.0,Front,5,1055.0,Yes,Cloth,1.0,efficient,0.0,51.0,4.9,Premium,Plus,Safety Premium Package
Fiat 500C,20389.0,Convertible,Pre-registered,Yes,10.0,Manual,Benzine,Dealer,999.0,6.0,108.0,Front,4,1055.0,Yes,Cloth,1.0,efficient,0.0,51.0,4.7,Premium,Plus,Safety Premium Package
Fiat 500C,17890.0,Convertible,Pre-registered,No,15.0,Manual,Benzine,Dealer,999.0,5.0,108.0,Front,5,1078.0,Yes,Cloth,1.0,unefficient,0.0,51.0,4.8,Premium,Plus,Safety Premium Package
Fiat 500C,20589.0,Convertible,Pre-registered,Yes,10.0,Manual,Benzine,Dealer,999.0,6.0,108.0,Front,4,1055.0,Yes,Cloth,1.0,efficient,0.0,51.0,4.7,Premium,Plus,Safety Premium Package
Fiat 500,6499.0,Convertible,Used,No,127000.0,Manual,Benzine,Dealer,875.0,5.0,97.0,Front,2,980.0,Yes,Part/Full Leather,2.0,unefficient,10.0,63.0,4.1,Standard,Standard,Safety Premium Package
Fiat 500C,14880.0,Convertible,Used,No,9219.0,Manual,Benzine,Dealer,1242.0,5.0,126.0,Front,3,1055.0,Yes,Cloth,2.0,unefficient,2.0,51.0,5.5,Premium,Standard,Safety Premium Package
Fiat 500C,16880.0,Convertible,Used,No,14636.0,Automatic,Benzine,Dealer,1242.0,5.0,125.0,Front,4,1122.0,Yes,Part/Full Leather,2.0,unefficient,2.0,51.0,5.4,Standard,Standard,Safety Premium Package
Fiat 500C,13990.0,Convertible,Used,No,66000.0,Automatic,Benzine,Dealer,1242.0,5.0,111.0,Front,5,905.0,Yes,Part/Full Leather,2.0,efficient,4.0,51.0,4.8,Standard,Plus,Safety Premium Package
Fiat 500,14390.0,Convertible,Used,No,47440.0,Manual,Benzine,Dealer,1242.0,5.0,124.0,Front,3,980.0,No,Cloth,1.0,unefficient,3.0,51.0,5.3,Standard,Standard,Safety Premium Package
Fiat 500C,13900.0,Convertible,Used,No,49980.0,Manual,Benzine,Dealer,875.0,5.0,0.0,Front,4,905.0,No,Part/Full Leather,1.0,efficient,8.0,77.0,4.2,Standard,Standard,Safety Standard Package
Fiat 500C,17590.0,Convertible,Pre-registered,No,15.0,Manual,Benzine,Dealer,999.0,5.0,109.0,Front,5,1090.0,Yes,Cloth,1.0,efficient,0.0,51.0,4.8,Premium,Plus,Safety Premium Package
Fiat 500C,17990.0,Convertible,Used,Yes,25336.0,Manual,Benzine,Dealer,999.0,6.0,88.0,Front,4,1000.0,Yes,Cloth,2.0,unefficient,2.0,51.0,3.9,Standard,Plus,Safety Premium Package
Fiat 500C,14874.0,Convertible,Used,Yes,52465.0,Manual,Benzine,Dealer,875.0,5.0,100.0,Front,2,905.0,Yes,Part/Full Leather,2.0,efficient,5.0,77.0,4.2,Premium,Plus,Safety Premium Package
Fiat 500,16990.0,Convertible,Used,No,11050.0,Manual,Benzine,Dealer,999.0,5.0,93.0,Front,6,980.0,Yes,Cloth,1.0,efficient,1.0,51.0,4.1,Premium,Plus,Safety Premium Package
Fiat 500,14890.0,Convertible,Used,No,16572.0,Manual,Benzine,Dealer,1242.0,5.0,124.0,Front,3,980.0,No,Cloth,2.0,unefficient,3.0,51.0,5.3,Premium,Standard,Safety Premium Package
Fiat 500C,19689.0,Convertible,Pre-registered,Yes,10.0,Manual,Benzine,Dealer,999.0,6.0,88.0,Front,3,905.0,Yes,Cloth,1.0,efficient,0.0,51.0,3.9,Premium,Plus,Safety Premium Package
Fiat 500C,12940.0,Convertible,Used,Yes,63690.0,Manual,Benzine,Dealer,875.0,5.0,90.0,Front,4,1045.0,Yes,Part/Full Leather,2.0,efficient,5.0,63.0,3.8,Standard,Standard,Safety Premium Package
Fiat 500C,17890.0,Convertible,Pre-registered,No,15.0,Manual,Benzine,Dealer,999.0,5.0,108.0,Front,5,1078.0,Yes,Cloth,1.0,unefficient,0.0,51.0,4.8,Premium,Plus,Safety Premium Package
Fiat 500C,18989.0,Convertible,Demonstration,Yes,7545.0,Manual,Benzine,Dealer,999.0,6.0,88.0,Front,5,940.0,Yes,Part/Full Leather,1.0,efficient,0.0,51.0,3.9,Premium,Plus,Safety Premium Package
Fiat 500C,19490.0,Convertible,Pre-registered,No,450.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,4,1055.0,Yes,Cloth,1.0,efficient,0.0,52.0,4.1,Premium,Plus,Safety Premium Package
Fiat 500C,16570.0,Convertible,Used,No,6980.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,2,1055.0,Yes,Cloth,1.0,efficient,1.0,52.0,4.1,Premium,Plus,Safety Premium Package
Fiat 500C,14480.0,Convertible,Used,No,21622.0,Manual,Benzine,Dealer,875.0,5.0,119.0,Front,2,1000.0,Yes,Cloth,2.0,efficient,3.0,63.0,5.0,Premium,Standard,Safety Premium Package
Fiat 500C,15490.0,Convertible,Used,No,10000.0,Manual,Benzine,Dealer,875.0,5.0,110.0,Front,4,905.0,No,Cloth,2.0,unefficient,3.0,63.0,4.8,Premium,Plus,Safety Premium Package
Fiat 500C,15449.0,Convertible,Used,Yes,14454.0,Manual,Benzine,Dealer,875.0,5.0,110.0,Front,7,1075.0,Yes,Cloth,1.0,unefficient,3.0,63.0,4.8,Premium,Plus,Safety Premium Package
Fiat 500C,15490.0,Convertible,Used,No,6928.0,Manual,Benzine,Dealer,1242.0,5.0,126.0,Front,4,1055.0,No,Cloth,2.0,unefficient,3.0,51.0,5.5,Premium,Standard,Safety Premium Package
Fiat 500C,20990.0,Convertible,Pre-registered,No,99.0,Manual,Benzine,Dealer,999.0,6.0,106.0,Front,4,1055.0,Yes,Cloth,1.0,efficient,0.0,52.0,4.7,Standard,Plus,Safety Premium Package
Fiat 500C,15890.0,Convertible,Used,No,17136.0,Manual,Benzine,Dealer,1242.0,5.0,126.0,Front,3,1055.0,No,Cloth,2.0,unefficient,2.0,51.0,5.5,Premium,Standard,Safety Premium Package
Fiat 500C,14400.0,Convertible,Used,Yes,41980.0,Manual,Benzine,Dealer,875.0,5.0,95.0,Front,5,1005.0,Yes,Cloth,1.0,efficient,3.0,63.0,4.0,Standard,Standard,Safety Premium Package
Fiat 500C,14390.0,Convertible,Used,No,29531.0,Manual,Benzine,Dealer,1242.0,5.0,124.0,Front,3,980.0,No,Cloth,1.0,unefficient,3.0,51.0,5.3,Standard,Standard,Safety Premium Package
Fiat 500C,14360.0,Convertible,Used,Yes,40085.0,Manual,Benzine,Dealer,875.0,5.0,90.0,Front,5,1045.0,Yes,Part/Full Leather,2.0,efficient,4.0,63.0,3.8,Premium,Standard,Safety Premium Package
Fiat 500,13290.0,Convertible,Used,No,18722.0,Manual,Benzine,Dealer,1242.0,5.0,116.0,Front,3,980.0,No,Cloth,2.0,unefficient,4.0,51.0,5.0,Premium,Standard,Safety Premium Package
Fiat 500,16240.0,Convertible,Used,Yes,7166.0,Manual,Benzine,Dealer,999.0,6.0,115.0,Front,5,1055.0,Yes,Cloth,1.0,efficient,1.0,51.0,4.9,Premium,Plus,Safety Premium Package
Fiat 500C,13990.0,Convertible,Used,No,19628.0,Manual,Benzine,Dealer,1242.0,5.0,0.0,Front,4,905.0,Yes,Cloth,1.0,unefficient,3.0,51.0,5.4,Standard,Standard,Safety Premium Package
Fiat 500,14890.0,Convertible,Used,No,16358.0,Manual,Benzine,Dealer,1242.0,5.0,126.0,Front,3,1055.0,No,Cloth,1.0,unefficient,2.0,51.0,5.5,Premium,Standard,Safety Premium Package
Fiat 500C,18190.0,Convertible,Pre-registered,No,15.0,Manual,Benzine,Dealer,999.0,5.0,109.0,Front,5,1092.0,Yes,Cloth,1.0,efficient,0.0,51.0,4.8,Premium,Plus,Safety Premium Package
Fiat 500C,14390.0,Convertible,Used,No,29050.0,Manual,Benzine,Dealer,1242.0,5.0,116.0,Front,3,980.0,No,Cloth,2.0,unefficient,4.0,51.0,5.0,Premium,Standard,Safety Premium Package
Fiat 500C,20990.0,Convertible,Pre-registered,No,99.0,Manual,Benzine,Dealer,999.0,6.0,106.0,Front,4,1055.0,Yes,Cloth,1.0,efficient,0.0,52.0,4.7,Standard,Plus,Safety Premium Package
Fiat 500C,21990.0,Convertible,Pre-registered,No,99.0,Manual,Benzine,Dealer,999.0,6.0,108.0,Front,4,1055.0,Yes,Cloth,1.0,efficient,0.0,52.0,4.7,Standard,Plus,Safety Premium Package
Fiat 500,12900.0,Convertible,Used,No,49866.0,Manual,Benzine,Dealer,1242.0,5.0,0.0,Front,3,980.0,Yes,Part/Full Leather,2.0,unefficient,5.0,51.0,4.9,Premium,Standard,Safety Premium Package
Fiat 500C,19990.0,Convertible,Pre-registered,No,99.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,5,1055.0,Yes,Cloth,1.0,efficient,1.0,52.0,4.1,Premium,Plus,Safety Premium Package
Fiat 500C,19990.0,Convertible,Pre-registered,No,99.0,Manual,Benzine,Dealer,999.0,6.0,109.0,Front,4,1055.0,Yes,Cloth,1.0,efficient,0.0,52.0,4.8,Standard,Plus,Safety Premium Package
Fiat 500C,18490.0,Convertible,Pre-registered,Yes,99.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,4,980.0,Yes,Cloth,1.0,efficient,1.0,52.0,4.1,Premium,Plus,Safety Premium Package
Fiat 500C,14980.0,Convertible,Used,No,30499.0,Manual,Benzine,Dealer,1242.0,5.0,114.0,Front,3,1000.0,No,Cloth,2.0,unefficient,3.0,51.0,5.0,Premium,Plus,Safety Premium Package
Fiat 500C,19990.0,Convertible,Pre-registered,No,99.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,5,1055.0,Yes,Cloth,1.0,efficient,1.0,52.0,4.1,Premium,Plus,Safety Premium Package
Fiat 500,28990.0,Convertible,Used,Yes,9000.0,Automatic,Electric,Dealer,1200.0,1.0,0.0,Front,1,880.0,No,Part/Full Leather,1.0,unefficient,2.0,87.0,2.359,Premium,Standard,Safety Premium Package
Fiat 500C,19990.0,Convertible,Pre-registered,No,99.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,4,1055.0,Yes,Cloth,1.0,efficient,0.0,52.0,4.1,Premium,Plus,Safety Premium Package
Fiat 500C,19490.0,Convertible,Pre-registered,Yes,99.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,4,980.0,Yes,Cloth,1.0,efficient,1.0,52.0,4.1,Premium,Plus,Safety Premium Package
Fiat 500C,20890.0,Convertible,Pre-registered,No,5.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,11,905.0,Yes,Part/Full Leather,1.0,efficient,0.0,51.0,4.1,Premium,Plus,Safety Premium Package
Fiat 500C,19990.0,Convertible,Pre-registered,No,99.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,5,1055.0,Yes,Cloth,1.0,efficient,1.0,52.0,4.1,Premium,Plus,Safety Premium Package
Fiat 500C,14900.0,Convertible,Used,No,37700.0,Manual,Benzine,Dealer,1242.0,5.0,0.0,Front,5,905.0,Yes,Cloth,2.0,unefficient,3.0,51.0,4.9,Standard,Standard,Safety Premium Package
Fiat 500C,11590.0,Convertible,Used,Yes,39300.0,Manual,Benzine,Dealer,1242.0,5.0,0.0,Front,7,980.0,Yes,Cloth,1.0,unefficient,6.0,51.0,4.9,Premium,Standard,Safety Premium Package
Fiat 500C,14890.0,Convertible,Used,No,5685.0,Manual,Benzine,Dealer,1242.0,5.0,114.0,Front,3,1000.0,No,Cloth,2.0,unefficient,3.0,51.0,5.0,Premium,Standard,Safety Premium Package
Fiat 500C,14390.0,Convertible,Used,No,13692.0,Manual,Benzine,Dealer,1242.0,5.0,114.0,Front,3,1000.0,No,Cloth,2.0,unefficient,3.0,51.0,5.0,Premium,Standard,Safety Premium Package
Fiat 500C,15890.0,Convertible,Used,No,36093.0,Manual,Benzine,Dealer,875.0,5.0,117.0,Front,5,1000.0,No,Cloth,2.0,unefficient,3.0,63.0,5.1,Premium,Standard,Safety Premium Package
Fiat 500,14890.0,Convertible,Used,No,14112.0,Manual,Benzine,Dealer,1242.0,5.0,124.0,Front,3,980.0,No,Cloth,2.0,unefficient,3.0,51.0,5.3,Standard,Standard,Safety Premium Package
Fiat 500C,16450.0,Convertible,Used,No,11247.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,3,1055.0,Yes,Cloth,1.0,efficient,1.0,52.0,4.1,Premium,Plus,Safety Premium Package
Fiat 500C,15950.0,Convertible,Used,No,86418.0,Manual,Benzine,Dealer,1368.0,5.0,139.0,Front,2,1050.0,Yes,Part/Full Leather,2.0,unefficient,6.0,118.0,6.0,Standard,Standard,Safety Premium Package
Fiat 500C,35950.0,Convertible,Used,Yes,6738.0,Manual,Benzine,Dealer,1368.0,5.0,159.0,Front,3,1065.0,Yes,Part/Full Leather,1.0,efficient,1.0,121.0,7.0,Standard,Plus,Safety Premium Package
Fiat 500,15500.0,Convertible,Used,Yes,59913.0,Manual,Benzine,Dealer,1200.0,5.0,115.0,Front,1,980.0,No,Cloth,1.0,unefficient,4.0,51.0,4.9,Premium,Standard,Safety Premium Package
Fiat 500C,9950.0,Convertible,Used,No,81700.0,Manual,Benzine,Private seller,875.0,5.0,92.0,Front,13,1045.0,Yes,Part/Full Leather,1.0,efficient,8.0,63.0,4.2,Premium,Standard,Safety Premium Package
Fiat 500C,19989.0,Convertible,Pre-registered,Yes,15.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,4,1055.0,No,Cloth,1.0,efficient,1.0,51.0,4.1,Premium,Standard,Safety Premium Package
Fiat 500C,16990.0,Convertible,Used,No,10421.0,Manual,Benzine,Dealer,1000.0,6.0,88.0,Front,1,1055.0,No,Part/Full Leather,1.0,efficient,4.0,51.0,3.9,Standard,Plus,Safety Premium Package
Fiat 500C,22999.0,Convertible,Pre-registered,No,15.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,5,1070.0,Yes,Cloth,1.0,efficient,1.0,51.0,4.9,Premium,Plus,Safety Premium Package
Fiat 500C,23799.0,Convertible,Pre-registered,No,15.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,5,1070.0,Yes,Cloth,1.0,efficient,1.0,51.0,4.9,Premium,Plus,Safety Premium Package
Fiat 500C,7350.0,Convertible,Used,No,71154.0,Manual,Benzine,Dealer,1242.0,5.0,110.0,Front,1,865.0,No,Part/Full Leather,1.0,efficient,10.0,51.0,4.7,Standard,Standard,Safety Standard Package
Fiat 500C,21700.0,Convertible,Used,No,4000.0,Manual,Benzine,Dealer,1242.0,5.0,124.0,Front,6,980.0,No,Part/Full Leather,1.0,unefficient,2.0,51.0,5.3,Standard,Plus,Safety Premium Package
Fiat 500C,13800.0,Convertible,Used,Yes,33760.0,Manual,Benzine,Dealer,1242.0,5.0,99.0,Front,1,905.0,No,Part/Full Leather,1.0,unefficient,3.0,51.0,5.0,Standard,Standard,Safety Standard Package
Fiat 500C,7990.0,Convertible,Used,Yes,160000.0,Manual,Diesel,Dealer,1248.0,5.0,92.0,Front,1,1020.0,No,Part/Full Leather,1.0,efficient,11.0,70.0,3.7,Standard,Standard,Safety Standard Package
Fiat 500C,6950.0,Convertible,Used,No,138841.0,Automatic,Benzine,Dealer,875.0,5.0,90.0,Front,1,955.0,No,Part/Full Leather,1.0,efficient,11.0,63.0,3.9,Standard,Standard,Safety Standard Package
Fiat 500C,19299.0,Convertible,Pre-registered,Yes,5.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,4,1055.0,No,Cloth,1.0,efficient,1.0,51.0,4.1,Premium,Standard,Safety Premium Package
Fiat 500C,12900.0,Convertible,Used,Yes,132700.0,Manual,Diesel,Dealer,1248.0,5.0,95.0,Front,1,905.0,No,Cloth,1.0,efficient,7.0,70.0,3.6,Standard,Standard,Safety Premium Package
Fiat 500C,6290.0,Convertible,Used,No,97940.0,Manual,Benzine,Dealer,875.0,5.0,92.0,Front,3,905.0,Yes,Part/Full Leather,1.0,efficient,10.0,63.0,4.0,Standard,Standard,Safety Premium Package
Fiat 500C,19989.0,Convertible,Pre-registered,Yes,5.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,4,1055.0,Yes,Cloth,1.0,efficient,1.0,51.0,4.1,Premium,Standard,Safety Premium Package
Fiat 500C,21999.0,Convertible,Pre-registered,No,5.0,Automatic,Benzine,Dealer,1242.0,5.0,99.0,Front,5,1070.0,No,Cloth,1.0,efficient,1.0,51.0,4.9,Premium,Standard,Safety Premium Package
Fiat 500C,19490.0,Convertible,Pre-registered,Yes,10.0,Manual,Benzine,Dealer,999.0,6.0,88.0,Front,2,1055.0,No,Part/Full Leather,1.0,efficient,0.0,51.0,3.9,Premium,Plus,Safety Premium Package
Fiat 500C,10950.0,Convertible,Used,No,66190.0,Manual,Benzine,Dealer,875.0,5.0,100.0,Front,3,1055.0,No,Part/Full Leather,1.0,efficient,6.0,77.0,4.2,Standard,Plus,Safety Premium Package
Fiat 500C,8400.0,Convertible,Used,No,99000.0,Manual,Diesel,Dealer,1248.0,5.0,110.0,Front,3,1095.0,Yes,Part/Full Leather,2.0,efficient,12.0,55.0,4.2,Standard,Plus,Safety Premium Plus Package
Fiat 500C,9990.0,Convertible,Used,Yes,80700.0,Manual,Benzine,Dealer,875.0,5.0,95.0,Front,9,1045.0,Yes,Cloth,2.0,efficient,8.0,63.0,4.0,Premium,Plus,Safety Premium Package
Fiat 500,6800.0,Convertible,Used,Yes,78600.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,6,905.0,Yes,Cloth,2.0,unefficient,10.0,51.0,5.1,Premium,Standard,Safety Premium Package
Fiat 500C,10490.0,Convertible,Used,No,77009.0,Manual,Benzine,Dealer,1200.0,5.0,116.0,Front,1,980.0,No,Cloth,1.0,efficient,4.0,51.0,5.0,Standard,Standard,Safety Premium Package
Fiat 500X,32900.0,Convertible,Pre-registered,Yes,10.0,Automatic,Benzine,Dealer,1242.0,6.0,135.0,Front,8,1395.0,Yes,Part/Full Leather,1.0,unefficient,0.0,110.0,5.9,Standard,Standard,Safety Premium Package
Fiat 500C,9990.0,Convertible,Used,No,76338.0,Manual,Benzine,Dealer,875.0,5.0,88.0,Front,2,945.0,Yes,Part/Full Leather,3.0,efficient,8.0,60.0,3.8,Premium,Standard,Safety Premium Package
Fiat 500C,9295.0,Convertible,Used,Yes,148967.0,Automatic,Benzine,Dealer,875.0,5.0,90.0,Front,1,955.0,Yes,Part/Full Leather,4.0,efficient,9.0,63.0,3.9,Standard,Standard,Safety Standard Package
Fiat 500C,20400.0,Convertible,Used,No,1.0,Manual,Benzine,Dealer,999.0,6.0,88.0,Front,3,980.0,No,Part/Full Leather,1.0,efficient,0.0,52.0,3.9,Standard,Standard,Safety Premium Plus Package
Fiat 500C,38400.0,Convertible,Used,No,10.0,Automatic,Benzine,Dealer,1242.0,1.0,99.0,Front,4,1405.0,Yes,Part/Full Leather,1.0,efficient,0.0,87.0,4.9,Standard,Plus,Safety Premium Package
Fiat 500C,21999.0,Convertible,Used,No,45371.0,Manual,Benzine,Dealer,875.0,6.0,0.0,Front,4,1055.0,No,Part/Full Leather,1.0,efficient,5.0,77.0,4.9,Standard,Plus,Safety Premium Package
Fiat 500X,32690.0,Convertible,Pre-registered,Yes,10.0,Automatic,Benzine,Dealer,1242.0,6.0,135.0,Front,8,1395.0,Yes,Part/Full Leather,1.0,unefficient,0.0,110.0,5.9,Standard,Standard,Safety Premium Package
Fiat 500C,20350.0,Convertible,Used,No,1.0,Manual,Benzine,Dealer,999.0,6.0,88.0,Front,2,980.0,No,Part/Full Leather,1.0,efficient,0.0,52.0,3.9,Standard,Standard,Safety Premium Plus Package
Fiat 500C,8250.0,Convertible,Used,No,101047.0,Manual,Benzine,Dealer,875.0,5.0,92.0,Front,1,945.0,Yes,Part/Full Leather,3.0,efficient,8.0,63.0,4.0,Standard,Standard,Safety Standard Package
Fiat 500C,16795.0,Convertible,Used,No,80240.0,Manual,Benzine,Dealer,875.0,6.0,99.0,Front,1,955.0,No,Part/Full Leather,1.0,efficient,5.0,77.0,4.2,Premium,Standard,Safety Premium Package
Fiat 500C,19699.0,Convertible,Used,No,4758.0,Automatic,Benzine,Dealer,875.0,5.0,0.0,Front,3,1055.0,No,Cloth,1.0,efficient,4.0,63.0,4.9,Standard,Standard,Safety Premium Package
Fiat 500C,21100.0,Convertible,Pre-registered,No,1.0,Manual,Benzine,Dealer,999.0,6.0,0.0,Front,1,905.0,No,Cloth,1.0,efficient,0.0,51.0,4.9,Standard,Standard,Safety Premium Package
Fiat 500C,15700.0,Convertible,Used,Yes,68468.0,Manual,Diesel,Dealer,1248.0,5.0,89.0,Front,3,980.0,No,Part/Full Leather,1.0,unefficient,6.0,70.0,3.4,Standard,Standard,Safety Premium Package
Fiat 500C,19999.0,Convertible,Used,No,19248.0,Automatic,Benzine,Dealer,875.0,5.0,0.0,Front,3,1055.0,Yes,Cloth,1.0,efficient,4.0,63.0,4.9,Standard,Plus,Safety Premium Package
Fiat 500C,20799.0,Convertible,Pre-registered,Yes,15.0,Manual,Benzine,Dealer,999.0,6.0,93.0,Front,4,1055.0,Yes,Cloth,1.0,efficient,1.0,51.0,4.1,Premium,Standard,Safety Premium Package
Fiat 500,9400.0,Convertible,Used,No,115000.0,Manual,Benzine,Dealer,1242.0,5.0,115.0,Front,5,980.0,Yes,Cloth,1.0,unefficient,5.0,51.0,4.9,Standard,Plus,Safety Premium Package
Fiat 500C,8950.0,Convertible,Used,No,58098.0,Manual,Benzine,Dealer,875.0,5.0,92.0,Front,1,945.0,No,Cloth,3.0,efficient,8.0,63.0,4.0,Standard,Standard,Safety Standard Package
Fiat 500C,8900.0,Convertible,Used,No,86887.0,Manual,Benzine,Dealer,875.0,5.0,92.0,Front,1,945.0,No,Cloth,2.0,efficient,9.0,63.0,4.0,Standard,Standard,Safety Standard Package
Fiat 500C,19450.0,Convertible,Pre-registered,Yes,10.0,Manual,Benzine,Dealer,999.0,6.0,88.0,Front,2,905.0,No,Part/Full Leather,1.0,efficient,0.0,51.0,3.9,Standard,Plus,Safety Premium Package
Fiat 500C,20990.0,Convertible,Demonstration,Yes,4.0,Automatic,Benzine,Dealer,999.0,6.0,108.0,Front,6,980.0,Yes,Part/Full Leather,1.0,efficient,0.0,51.0,4.8,Standard,Plus,Safety Premium Package
Fiat 500C,16990.0,Convertible,Pre-registered,Yes,1.0,Manual,Benzine,Dealer,999.0,6.0,88.0,Front,1,1055.0,No,Part/Full Leather,1.0,efficient,0.0,51.0,3.9,Standard,Plus,Safety Premium Package
Fiat 500C,34995.0,Convertible,Used,No,10.0,Automatic,Benzine,Dealer,1242.0,1.0,99.0,Front,4,1365.0,Yes,Cloth,1.0,efficient,0.0,87.0,4.9,Standard,Plus,Safety Premium Package
Fiat 500C,17600.0,Convertible,Demonstration,No,8700.0,Manual,Benzine,Dealer,999.0,6.0,88.0,Front,2,1055.0,No,Cloth,1.0,unefficient,2.0,51.0,3.9,Standard,Plus,Safety Premium Package
Fiat 500C,8950.0,Convertible,Used,Yes,92503.0,Automatic,Benzine,Dealer,875.0,5.0,90.0,Front,1,955.0,Yes,Part/Full Leather,3.0,efficient,9.0,63.0,3.9,Standard,Standard,Safety Standard Package
Fiat 500C,9800.0,Convertible,Used,Yes,79000.0,Manual,Benzine,Dealer,1242.0,5.0,119.0,Front,1,980.0,Yes,Cloth,1.0,efficient,8.0,51.0,5.1,Standard,Standard,Safety Standard Package
